the_geom,postcode,id,name,building_name,street_name,suburb,state,cartodb_id,address,phone_number,latitude,longitude,active,ticket_types_sold,comments,opal_id
0101000020E6100000928F5C8544DF624076DF9ED824DD40C0,2154,42086,Service NSW Castle Hill,"Shop 80, Level 1, Home Hub Castle Hill",18 Victoria Ave,Castle Hill,NSW,1709,"Shop 80, Level 1, Home Hub Castle Hill, 18 Victoria Ave, Castle Hill NSW 2154",13 77 88,-33.727686956,150.977114373,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42087
0101000020E6100000F21598A6FCDF62403DDF56477CE840C0,2150,42091,Service NSW Parramatta,,27-31 Argyle St,Parramatta,NSW,1710,"27-31 Argyle St, Parramatta NSW 2150",13 77 88,-33.816292684,150.999591157,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42091
0101000020E61000002898B53D4FE36240D4E9BA9C84FB40C0,2220,42093,Service NSW Hurstville,,4-8 Woodville Rd St,Hurstville,NSW,1711,"4-8 Woodville Rd St, Hurstville NSW 2220",13 77 88,-33.964984504,151.10342298,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42093
0101000020E61000006EB3FAE809E662404AA2D6B5AFE540C0,2067,42094,Service NSW Chatswood,,313 Victoria Ave,Chatswood,NSW,1712,"313 Victoria Ave, Chatswood NSW 2067",13 77 88,-33.794424753,151.188709726,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42094
0101000020E6100000FE41A87B02E86240751A2C4664F240C0,2022,42096,Service NSW Bondi Junction,,88 Ebley St,Bondi Junction,NSW,1713,"88 Ebley St, Bondi Junction NSW 2022",13 77 88,-33.893685123,151.250303105,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42096
0101000020E610000076F60FCE49E66240EB389AFD63F840C0,2019,42096,Service NSW Botany,,5 Lord St,Botany,NSW,1714,"5 Lord St, Botany NSW 2019",13 77 88,-33.940551472,151.196509391,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42096
0101000020E61000000158D3AB37E3624035B401D8800441C0,2228,42098,Service NSW Miranda,"Shop G120, Miranda Westfield Shopping Centre",600 The Kingsway, Miranda,NSW,1715,"Shop G120, Miranda Westfield Shopping Centre, 600 The Kingsway,  Miranda NSW 2228",13 77 88,-34.035182,151.1005458,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42098
0101000020E61000008BDB7F9C84E562408FE6F80306F440C0,2204,42099,Service NSW Marrickville,"Shop 9, Marrickville Metro Shopping Centre",34 Victoria Rd,Marrickville,NSW,1716,"Shop 9, Marrickville Metro Shopping Centre, 34 Victoria Rd, Marrickville NSW 2204",13 77 88,-33.906433579,151.172437906,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42099
0101000020E61000001DF1FE54D9E36240D597CB647DE340C0,2113,42100,Service NSW Ryde,"Macquarie Centre, Shop 1U05/6",Cnr Waterloo Rd & Herring Rd ,North Ryde ,NSW,1717,"Macquarie Centre, Shop 1U05/6, Cnr Waterloo Rd & Herring Rd , North Ryde  NSW 2113",13 77 88,-33.777264213,151.120279787,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42100
0101000020E6100000F0A567AF3BE162406BC8A51552F540C0,2200,42101,Service NSW Bankstown,"Shop SP350-351, North Terrace",Stacey St,Bankstown,NSW,1718,"Shop SP350-351, North Tce, Stacey St, Bankstown NSW 2200",13 77 88,-33.916567522,151.038535788,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42101
0101000020E6100000E50881AB28E36240E6E43BB42CD940C0,2077,42102,Service NSW Hornsby,,324  Pacific Hwy,Hornsby,NSW,1719,"324  Pacific Hwy, Hornsby NSW 2077",13 77 88,-33.696676759,151.098714592,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42102
0101000020E610000091A8BF7A96E6624030BA241DD1F040C0,2000,42103,Service NSW Haymarket,"McKell Building, Ground Floor",2-24 Rawson Place,Haymarket,NSW,1720,"McKell Building, Ground Floor, 2-24 Rawson Place, Haymarket NSW 2000",13 77 88,-33.881381648,151.205869078,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42103
0101000020E6100000DE8C1EE8C6D46240818AEF338AEB40C0,2745,42107,Mulgoa LPO,,"Shop 10, 1216 Mulgoa Rd",Mulgoa,NSW,1721,"Shop 10, 1216 Mulgoa Rd, Mulgoa NSW 2745",02 4773 8182,-33.840155117,150.649280605,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42107
0101000020E610000070112CCF22E56240E8A387FFC6F440C0,2204,42112,Welcome Mart Marrickville,,127 Marrickville Rd,Marrickville,NSW,1722,"127 Marrickville Rd, Marrickville NSW 2204",9568 3552,-33.912322942,151.160499178,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42112
0101000020E6100000BC4E09D9A0E26240E33B823245DC40C0,2120,42116,Thornleighs Friendly Grocer,,"Shop 4, 2 Larool Cres",Thornleigh,NSW,1723,"Shop 4, 2 Larool Cres, Thornleigh NSW 2120",02 9484 4001,-33.720861734,151.082134741,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42116
0101000020E6100000739EB12F59D86240E8305F5E804941C0,2527,42118,Regal Heights Convenience Store,Regal Heights Shopping Complex,3/7 Sophia St,Albion Park,NSW,1724,"Regal Heights Shopping Complex, 3/7 Sophia St, Albion Park NSW 2527",02 4256 8697,-34.57423,150.760887,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42118
0101000020E610000015E899B271E26240A8E88C4B3CEA40C0,2127,42217,EzyMart Marine Parade,,22 Marine Pde,Wentworth Point,NSW,1725,"22 Marine Pde, Wentworth Point NSW 2217",,-33.829965061,151.076379109,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42217
0101000020E610000032B1968E3BEE62403D3783AB3BB940C0,2260,42253,News @ Terrigal,,56 The Esplanade,Terrigal,NSW,1726,"56 The Esplanade, Terrigal NSW 2260",02) 4385 3031,-33.447133483,151.44477014,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42253
0101000020E6100000824E61D5BBE56240C5AE397C5CF740C0,2020,42329,Tour East Australia,"Shop 80, Qantas Domestic Terminal 3",Sydney Airport,Mascot,NSW,1727,"Shop 80, Qantas Domestic Terminal 3, Sydney Airport, Mascot NSW 2020",02 9191 7895,-33.932509926,151.179178896,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42329
0101000020E610000056DEE9290DDC62404047AB5AD2E240C0,2767,42363,KY Newsagency,,"Shop 2, 52 Rosenthal St",Doonside,NSW,1728,"Shop 2, 52 Rosenthal St, Doonside NSW 2767",02 9671 3859,-33.7720445,150.8766069,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42363
0101000020E6100000BD01084DD2D86240594B5FDA005341C0,2533,42386,Jamberoo Newsagency,,"Shop 2,  18 Allowrie St",Jamberoo,NSW,1729,", Shop 2,  18 Allowrie St, Jamberoo NSW 2533",02 4236 0100,-34.648463532,150.775671497,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42386
0101000020E6100000825C93820FDB624053F80BF40BE740C0,2766,42447,Ezymart Eastern Creek,,1-5 Interchange Dr,Eastern Creek,NSW,1730,"1-5 Interchange Dr, Eastern Creek NSW 2766",,-33.805052286,150.845643318,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42447
0101000020E610000009D96AF02DDD62401F53539F5FDA40C0,2769,42452,Woolworths The Ponds,The Ponds Shopping Centre,The Ponds Blvd ,The Ponds,NSW,1731,"The Ponds Shopping Centre, The Ponds Blvd , The Ponds NSW 2769",02 9677 6462,-33.706043163,150.911857804,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42452
0101000020E6100000F3C81F0CBCDC6240C136E2C96E3641C0,2500,99990,Service NSW Wollongong,Shop 2-3,90 Crown St,Wollongong,NSW,1760,"Shop 2-3, 90 Crown St, Wollongong NSW 2500",13 77 88,-34.425256,150.897955,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99990
0101000020E61000002375B40AF8E0624054B6BC3061DF40C0,2125,42453,Woolworths West Pennant Hills,,12/35 Coonara Ave,West Pennant Hills,NSW,1732,"12/35 Coonara Ave, West Pennant Hills NSW 2125",02) 8633 2931,-33.745153515,151.030278542,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42453
0101000020E61000000425282584EE6240793BC269C18940C0,2265,42554,Cooranbong Newsagency,Shop 7,559 Freemans Dr,Cooranbong,NSW,1733,"Shop 7, 559 Freemans Dr, Cooranbong NSW 2265",02 4977 1268,-33.076215,151.453630999,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42554
0101000020E6100000B1E686FA9BE662407D561D6291EF40C0,2000,42586,Transport Shop - QVB,QVB,York St (outside entrance to the QVB),Sydney,NSW,1734,"QVB, York St (outside entrance to the QVB), Sydney NSW 2000",13 67 25,-33.871624245,151.206540359,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42586
0101000020E610000006058259A1DF624064BAECE4C7E640C0,2145,42602,Westmead LPO,"Shop 206, Westmead Hospital",166-174 Hawkesbury Rd,Westmead,NSW,1735,"Shop 206, Westmead Hospital, 166-174 Hawkesbury Rd, Westmead NSW 2145",02 9635 8140,-33.802975288,150.988446001,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42602
0101000020E6100000AF720DD8BAFB6240E4284014CC5E40C0,2318,42727,Woolworths Medowie,,39-47 Ferodale Rd, Medowie,NSW,1736,"39-47 Ferodale Rd,  Medowie NSW 2318",02 4919 5019,-32.740603,151.8665581,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42727
0101000020E61000009A97C3EEBBC2624057AF22A3035C41C0,2579,42765,The Tallong General Store,,90 Caoura St,Tallong,NSW,1737,"90 Caoura St, Tallong NSW 2579",02 4841 0444,-34.718861,150.085441,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42765
0101000020E6100000DB16653648DC62408121AB5B3D3541C0,2500,42826,Gwynneville Post Office,,"3,186 Gipps Rd",Gwynneville,NSW,1738,"3/186 Gipps Rd, Gwynneville NSW 2500",02 4229 4190,-34.415935,150.883815,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42826
0101000020E6100000523F6F2A52E8624092955F0663F240C0,2026,42896,Caltex Bondi,,51 Bondi Rd,Bondi,NSW,1739,"51 Bondi Rd, Bondi NSW 2026",02 9387 8750,-33.893647,151.26003,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42896
0101000020E610000094D0A79F91056340C152CA5C3A5C40C0,2315,42965,Shoal Bay Newsagency,,Shop 32 Bay Village,Shoal Bay,NSW,1740,,,-32.720531081,152.174026325,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,42965
0101000020E61000006E299EB5E6E36240780DE336A60241C0,2229,43206,Caltex Taren Point,,114 Taren Point Rd,Taren Point,NSW,1741,,02 9524 7439,-34.020697461,151.121912774,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43206
0101000020E610000069D355DD4AE662409D1D3E23B0F140C0,2008,43226,Amman One,,"Shop 105, 100 Cleveland St",Chippendale,NSW,1742,,02 9699 3501,-33.888187795,151.196638744,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43226
0101000020E61000001A5C2401EBDB62409D7ACD40DF3B41C0,2502,43237,Cringila Village Pharmacy,,19 Lake Ave,Cringila,NSW,1743,,02 4274 1977,-34.467750645,150.872437068,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43237
0101000020E6100000E971B2E905E462408C91488240F740C0,2207,43251,Bardwell Park Pharmacy,,9 Hartill-Law Ave,Bardwell Park,NSW,1744,"9 Hartill-Law Ave, Bardwell Park NSW 2207",02 9567 1978,-33.931656156,151.125721787,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43251
0101000020E6100000CB9F6F0B96E162408046E9D2BFEC40C0,2141,43254,Cignall Auburn Marketplace,The Marketplace,"9A, 92-96 Parramatta Rd",Lidcombe,NSW,1745,"Shop 9A, The Marketplace, 92-96 Parramatta Rd, Lidcombe NSW 2141",02 9648 3621,-33.849604,151.049566,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43254
0101000020E610000018B8E8D6CEDB62408A87AB8E124441C0,2528,43313,FoodWorks Windang,,227-229 Windang Rd,Windang,NSW,1746,"227-229 Windang Rd, Windang NSW 2528",02 4297 3298,-34.531816324,150.868998961,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43313
0101000020E6100000B7ED7BD4DFE16240E597C11891F640C0,2196,43327,Fresh News,"Shop 4, Broadway Plaza",1 The Broadway,Punchbowl,NSW,1747,"Shop 4, Broadway Plaza, 1 The Broadway, Punchbowl NSW 2196",02 9759 1694,-33.926303,151.058573,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43327
0101000020E610000008DDA4F050F862406D514DE6EB7540C0,2293,43335,Honey Suckle Newsagency and Post Office,,74 Heanell St,Wickham,NSW,1748,"74 Heanell St, Wickham NSW 2293",02 4961 3841,-32.921261585,151.759880373,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43335
0101000020E61000009DE58E0B52E06240EAC1C30577F440C0,2199,43337,Yagoona West Post Office,,48 Daragan St,Yagoona,NSW,1749,"48 Daragan St, Yagoona NSW 2199",02 9644 5245,-33.909882279,151.010015277,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43337
0101000020E6100000BF22559A98F26240F4B908C3A87340C0,2286,43359,West Wallsend Newsagency,West Wallsend Co-operative Society Ltd.,76A Withers St,West Wallsend,NSW,1750,"West Wallsend Co-operative Society Ltd., 76A Withers St, West Wallsend NSW 2286",02 4953 2488,-32.903587703,151.581128279,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43359
0101000020E6100000B240608A97E662408D672B8AB2EF40C0,2000,43372,City Convenience Store,,68 Druitt St,Sydney,NSW,1751,"68 Druitt St, Sydney NSW 2000",,-33.8726361,151.2059986,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43372
0101000020E6100000351BA03EC6F86240AE0D9ED45A6140C0,2324,43374,Foodworks Raymond Terrace,Lakeside Shopping Centre,82 Benjamin Lee Dr, Raymond Terrace,NSW,1752,"Lakeside Shopping Centre, 82 Benjamin Lee Dr,  Raymond Terrace NSW 2324",02 4987 1800,-32.760584428,151.774199784,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43374
0101000020E610000035C40930F2E26240EB40F4A9C5F940C0,2208,43419,CN Mixed Business,,365 Stoney Creek Rd,Kingsgrove,NSW,1753,"365 Stoney Creek Rd, Kingsgrove NSW 2208",,-33.951344723,151.092063922,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43419
0101000020E61000008082C007D5DA6240B0439A50FFC740C0,2756,43536,Fresh Food Square,"Shop 2, Wilberforce Supermarket",543 Wilberforce Rd,Wilberforce,NSW,1754,"Shop 2, Wilberforce Supermarket, 543 Wilberforce Rd, Wilberforce NSW 2756",02 4575 2199,-33.562479091,150.838504673,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43536
0101000020E610000016A75A0B73E66240108BBDBCA5EE40C0,2000,43559,News Essentials,"Shop 18, Tower 2",Barangaroo South,Millers Point,NSW,1755,"Shop 18, Tower 2, Barangaroo South, Millers Point NSW 2000",,-33.8644329,151.2015435,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43559
0101000020E6100000AAD3A2BAF0EF6240A3F1A482D38D40C0,2264,43635,BP Morisset,,608 Fishery Point Rd, Morisset,NSW,1756,"608 Fishery Point Rd,  Morisset NSW 2264",02 4973 3390,-33.108017283,151.49813587,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43635
0101000020E6100000B9196EC067D76240A704C4245CF840C0,2556,43684,SPAR Bringelly Village,"Shop 9, Bringelly Village",1197 The Northern Rd,Bringelly,NSW,1757,"Shop 9, Bringelly Village, 1197 The Northern Rd, Bringelly NSW 2556",02 4774 8123,-33.940312,150.731415,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43684
0101000020E6100000F64526062FD36240DD46ECDB55D740C0,2777,43695,Caltex Winmalee,,281 Hawkesbury Rd,Winmalee,NSW,1758,"281 Hawkesbury Rd, Winmalee NSW 2777",02 4754 1255,-33.682307711,150.599490237,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,43695
0101000020E610000075AF93FA32D96240B5334C6DA91941C0,2560,99991,Appin Newsagency,,"1/75 Appin Rd, Appin",Appin,NSW,1761,"1/75 Appin Rd, Appin, Appin NSW 2560",02 4631 1240,-34.200483,150.787473,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99987
0101000020E61000003526E56ACBED62405CCD1E8ECCBE40C0,2251,99992,Copacabana Newsagency,,206 Delmonte Place,Copacabana,NSW,1762,"206 Delmonte Place, Copacabana NSW 2251",02 4382 2442,-33.490617528,151.431081245,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99992
0101000020E610000011FDDAFA69D662409F02603C83E040C0,2750,99993,Service NSW Penrith,,333 High St,Penrith,NSW,1763,"333 High St, Penrith NSW 2750",13 77 88,-33.754005,150.700437,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99993
0101000020E6100000C7BDF90D93F16240D9B0A6B228A240C0,2263,99994,Service NSW Toukley,,322 Main Rd,Toukley,NSW,1764,"322 Main Rd, Toukley NSW 2263",13 77 88,-33.266867,151.549201,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99994
0101000020E61000001B553CE45CE8624054909F8D5CF240C0,2026,100245,Bondi Tobacco Shop, ,162 Bondi Rd,Bondi,NSW,1851,"162 Bondi Rd, Bondi NSW 2026",02 9369 1667,-33.8934495,151.2613393,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,27550
0101000020E6100000A2E8818FC1DC62401A8BA6B3932F41C0,2518,99995,Service NSW Corrimal,"Shop 8, Corrimal Park Mall",204 Princes Hwy,Corrimal,NSW,1765,"Shop 8, Corrimal Park Mall, 204 Princes Hwy, Corrimal NSW 2518",13 77 88,-34.371695,150.898628,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99995
0101000020E610000070157AB33CE662409D386F5287F140C0,2008,99996,Affinity Life Shop Australia, ,23 Myrtle St,Chippendale,NSW,1766,"23 Myrtle St, Chippendale NSW 2008",02 9699 6804,-33.8869422,151.1949098,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99996
0101000020E610000078BB938C02DD624001204A5B2C3141C0,2518,99997,7-Eleven Towradgi,,162-166 Pioneer Rd,Towradgi,NSW,1767,"162-166 Pioneer Rd, Towradgi NSW 2518",02 4284 8731,-34.384166156,150.906561173,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99997
0101000020E61000001984082450D662407B4779254A6341C0,2535,99998,Berry Newsagency,,102 Queen St,Berry,NSW,1768,"102 Queen St, Berry NSW 2535",02 4464 1025,-34.775700268,150.697282807,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99998
0101000020E61000003A8482361FDC62409CF536F1663D41C0,2502,99999,Warrawong Scoop,,119 Flagstaff Rd,Warrawong,NSW,1769,"119 Flagstaff Rd, Warrawong NSW 2502",02 4276 4756,-34.479704048,150.878810172,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,99999
0101000020E61000002461DF4E22E46240352A70B20DEA40C0,2111,100005,Four Square Gladesville, ,30 Pittwater Rd,Gladesville,NSW,1770,"30 Pittwater Rd, Gladesville NSW 2111",02 8034 8760,-33.828543,151.129188,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,25455
0101000020E61000002783BF39F5E76240F4F5AA055EF540C0,2034,100006,Four Square Food Store, ,224 Carrington Rd,Randwick,NSW,1771,"224 Carrington Rd, Randwick NSW 2034",02 9399 6713,-33.916931828,151.248684763,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,25421
0101000020E6100000BFD13362CBE2624015585B0C79F640C0,2192,100010,7-Eleven Belmore, ,792 Canterbury Rd,Belmore,NSW,1772,"792 Canterbury Rd, Belmore NSW 2192",02 9750 7482,-33.9255691,151.0873271,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,31017
0101000020E61000008FA0F831A6DE624002C2E2CB9FE640C0,2145,100011,7-Eleven Pendle Hill, ,217 Wentworth Ave,Pendle Hill,NSW,1773,"217 Wentworth Ave, Pendle Hill NSW 2145",02 9688 2198,-33.8017516,150.9577875,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30493
0101000020E6100000B0D9DB7756E4624024264D28E9F940C0,2216,100012,7-Eleven Rockdale, ,99 Railway St,Rockdale,NSW,1774,"99 Railway St, Rockdale NSW 2216",02 9567 8144,-33.9524279,151.1355552,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35386
0101000020E6100000C3B81B446BE76240848A60D2CEFA40C0,2036,100013,7-Eleven Matraville, ,515 Bunnerong Rd,Matraville,NSW,1775,"515 Bunnerong Rd, Matraville NSW 2036",02 9661 7644,-33.9594367,151.231844,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,26521
0101000020E61000007D87ECCDF9E762403612B23DC4F940C0,2035,100014,7-Eleven Maroubra, ,1 Meagher Ave,Maroubra,NSW,1776,"1 Meagher Ave, Maroubra NSW 2035",02 9661 7922,-33.9513013,151.2492437,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30496
0101000020E6100000B82FB14386DF62407C3D04FAE9EA40C0,2160,100016,7-Eleven Merrylands, ,295 Merrylands Rd,Merrylands,NSW,1777,"295 Merrylands Rd, Merrylands NSW 2160",02 9682 4998,-33.8352654,150.9851397,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,30172
0101000020E61000006707019ED9E4624012C138B874EC40C0,2047,100022,7-Eleven Drummoyne, ,271A Victoria Rd,Drummoyne,NSW,1778,"271A Victoria Rd, Drummoyne NSW 2047",02 9181 2528,-33.847312,151.1515646,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,32386
